"obsYears","collarCount","cowMult","collarInterval","assessmentYrs","tA","obsAnthroSlope","projAnthroSlope","rep","interannualVar","sQuantile","rQuantile","preYears","iAnthro","projYears","repBatch","N0","qMax","uMax","zMax","pageLab","pageId"
4,60,6,1,1,20,1,1,94,"list(R_CV=0.23,S_CV=0.0435)",0.0518445005454123,0.353703755657189,20,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,60,6,1,1,20,1,1,94,"list(R_CV=0.23,S_CV=0.0435)",0.0518445005454123,0.353703755657189,16,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,60,6,1,1,20,1,1,94,"list(R_CV=0.23,S_CV=0.0435)",0.0518445005454123,0.353703755657189,8,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,60,6,1,1,20,1,1,94,"list(R_CV=0.23,S_CV=0.0435)",0.0518445005454123,0.353703755657189,0,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,20,6,1,1,40,1,1,94,"list(R_CV=0.23,S_CV=0.0435)",0.132166942809708,0.491667616954073,22,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,20,6,1,1,40,1,1,94,"list(R_CV=0.23,S_CV=0.0435)",0.132166942809708,0.491667616954073,20,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,20,6,1,1,40,1,1,94,"list(R_CV=0.23,S_CV=0.0435)",0.132166942809708,0.491667616954073,16,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,20,6,1,1,40,1,1,94,"list(R_CV=0.23,S_CV=0.0435)",0.132166942809708,0.491667616954073,8,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,20,6,1,1,40,1,1,94,"list(R_CV=0.23,S_CV=0.0435)",0.132166942809708,0.491667616954073,0,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,60,6,1,1,40,1,1,94,"list(R_CV=0.23,S_CV=0.0435)",0.132166942809708,0.491667616954073,22,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,60,6,1,1,40,1,1,94,"list(R_CV=0.23,S_CV=0.0435)",0.132166942809708,0.491667616954073,20,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,60,6,1,1,40,1,1,94,"list(R_CV=0.23,S_CV=0.0435)",0.132166942809708,0.491667616954073,16,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,60,6,1,1,40,1,1,94,"list(R_CV=0.23,S_CV=0.0435)",0.132166942809708,0.491667616954073,8,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,60,6,1,1,40,1,1,94,"list(R_CV=0.23,S_CV=0.0435)",0.132166942809708,0.491667616954073,0,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,20,6,1,1,0,0,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.854484271043912,0.39738812038675,22,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,20,6,1,1,0,0,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.854484271043912,0.39738812038675,20,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,20,6,1,1,0,0,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.854484271043912,0.39738812038675,16,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,20,6,1,1,0,0,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.854484271043912,0.39738812038675,8,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,20,6,1,1,0,0,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.854484271043912,0.39738812038675,0,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,60,6,1,1,0,0,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.854484271043912,0.39738812038675,22,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,60,6,1,1,0,0,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.854484271043912,0.39738812038675,20,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,60,6,1,1,0,0,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.854484271043912,0.39738812038675,16,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,60,6,1,1,0,0,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.854484271043912,0.39738812038675,8,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,60,6,1,1,0,0,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.854484271043912,0.39738812038675,0,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,20,6,1,1,20,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.337760254521854,0.147599983727559,22,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,20,6,1,1,20,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.337760254521854,0.147599983727559,20,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,20,6,1,1,20,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.337760254521854,0.147599983727559,16,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,20,6,1,1,20,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.337760254521854,0.147599983727559,8,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,20,6,1,1,20,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.337760254521854,0.147599983727559,0,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,60,6,1,1,20,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.337760254521854,0.147599983727559,22,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,60,6,1,1,20,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.337760254521854,0.147599983727559,20,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,60,6,1,1,20,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.337760254521854,0.147599983727559,16,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,60,6,1,1,20,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.337760254521854,0.147599983727559,8,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,60,6,1,1,20,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.337760254521854,0.147599983727559,0,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,20,6,1,1,40,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.738772093877196,0.512687259889208,22,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,20,6,1,1,40,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.738772093877196,0.512687259889208,20,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,20,6,1,1,40,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.738772093877196,0.512687259889208,16,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,20,6,1,1,40,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.738772093877196,0.512687259889208,8,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,20,6,1,1,40,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.738772093877196,0.512687259889208,0,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,60,6,1,1,40,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.738772093877196,0.512687259889208,22,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,60,6,1,1,40,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.738772093877196,0.512687259889208,20,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,60,6,1,1,40,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.738772093877196,0.512687259889208,16,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,60,6,1,1,40,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.738772093877196,0.512687259889208,8,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,60,6,1,1,40,1,1,95,"list(R_CV=0.23,S_CV=0.0435)",0.738772093877196,0.512687259889208,0,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,20,6,1,1,0,0,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.476206109044142,0.611928406003863,22,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,20,6,1,1,0,0,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.476206109044142,0.611928406003863,20,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,20,6,1,1,0,0,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.476206109044142,0.611928406003863,16,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,20,6,1,1,0,0,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.476206109044142,0.611928406003863,8,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,20,6,1,1,0,0,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.476206109044142,0.611928406003863,0,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,60,6,1,1,0,0,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.476206109044142,0.611928406003863,22,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,60,6,1,1,0,0,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.476206109044142,0.611928406003863,20,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,60,6,1,1,0,0,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.476206109044142,0.611928406003863,16,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,60,6,1,1,0,0,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.476206109044142,0.611928406003863,8,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,60,6,1,1,0,0,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.476206109044142,0.611928406003863,0,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,20,6,1,1,20,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.793457200722769,0.422980495025404,22,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,20,6,1,1,20,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.793457200722769,0.422980495025404,20,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,20,6,1,1,20,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.793457200722769,0.422980495025404,16,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,20,6,1,1,20,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.793457200722769,0.422980495025404,8,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,20,6,1,1,20,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.793457200722769,0.422980495025404,0,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,60,6,1,1,20,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.793457200722769,0.422980495025404,22,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,60,6,1,1,20,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.793457200722769,0.422980495025404,20,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,60,6,1,1,20,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.793457200722769,0.422980495025404,16,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,60,6,1,1,20,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.793457200722769,0.422980495025404,8,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,60,6,1,1,20,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.793457200722769,0.422980495025404,0,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,20,6,1,1,40,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.986213171761483,0.138779483037069,22,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,20,6,1,1,40,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.986213171761483,0.138779483037069,20,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,20,6,1,1,40,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.986213171761483,0.138779483037069,16,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,20,6,1,1,40,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.986213171761483,0.138779483037069,8,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,20,6,1,1,40,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.986213171761483,0.138779483037069,0,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,60,6,1,1,40,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.986213171761483,0.138779483037069,22,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,60,6,1,1,40,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.986213171761483,0.138779483037069,20,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,60,6,1,1,40,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.986213171761483,0.138779483037069,16,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,60,6,1,1,40,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.986213171761483,0.138779483037069,8,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,60,6,1,1,40,1,1,96,"list(R_CV=0.23,S_CV=0.0435)",0.986213171761483,0.138779483037069,0,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,20,6,1,1,0,0,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.629548286683857,0.722540040439926,22,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,20,6,1,1,0,0,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.629548286683857,0.722540040439926,20,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,20,6,1,1,0,0,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.629548286683857,0.722540040439926,16,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,20,6,1,1,0,0,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.629548286683857,0.722540040439926,8,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,20,6,1,1,0,0,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.629548286683857,0.722540040439926,0,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,60,6,1,1,0,0,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.629548286683857,0.722540040439926,22,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,60,6,1,1,0,0,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.629548286683857,0.722540040439926,20,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,60,6,1,1,0,0,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.629548286683857,0.722540040439926,16,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,60,6,1,1,0,0,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.629548286683857,0.722540040439926,8,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,60,6,1,1,0,0,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.629548286683857,0.722540040439926,0,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,20,6,1,1,20,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.476934167654254,0.208959175497293,22,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,20,6,1,1,20,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.476934167654254,0.208959175497293,20,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,20,6,1,1,20,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.476934167654254,0.208959175497293,16,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,20,6,1,1,20,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.476934167654254,0.208959175497293,8,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,20,6,1,1,20,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.476934167654254,0.208959175497293,0,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,60,6,1,1,20,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.476934167654254,0.208959175497293,22,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,60,6,1,1,20,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.476934167654254,0.208959175497293,20,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,60,6,1,1,20,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.476934167654254,0.208959175497293,16,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,60,6,1,1,20,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.476934167654254,0.208959175497293,8,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,60,6,1,1,20,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.476934167654254,0.208959175497293,0,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,20,6,1,1,40,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.828204594696872,0.530293798320927,22,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,20,6,1,1,40,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.828204594696872,0.530293798320927,20,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,20,6,1,1,40,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.828204594696872,0.530293798320927,16,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,20,6,1,1,40,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.828204594696872,0.530293798320927,8,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,20,6,1,1,40,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.828204594696872,0.530293798320927,0,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,60,6,1,1,40,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.828204594696872,0.530293798320927,22,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,60,6,1,1,40,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.828204594696872,0.530293798320927,20,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,60,6,1,1,40,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.828204594696872,0.530293798320927,16,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,60,6,1,1,40,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.828204594696872,0.530293798320927,8,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,60,6,1,1,40,1,1,97,"list(R_CV=0.23,S_CV=0.0435)",0.828204594696872,0.530293798320927,0,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,20,6,1,1,0,0,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.934994996585883,0.635941823422909,22,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,20,6,1,1,0,0,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.934994996585883,0.635941823422909,20,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,20,6,1,1,0,0,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.934994996585883,0.635941823422909,16,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,20,6,1,1,0,0,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.934994996585883,0.635941823422909,8,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,20,6,1,1,0,0,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.934994996585883,0.635941823422909,0,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,60,6,1,1,0,0,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.934994996585883,0.635941823422909,22,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,60,6,1,1,0,0,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.934994996585883,0.635941823422909,20,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,60,6,1,1,0,0,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.934994996585883,0.635941823422909,16,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,60,6,1,1,0,0,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.934994996585883,0.635941823422909,8,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,60,6,1,1,0,0,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.934994996585883,0.635941823422909,0,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,20,6,1,1,20,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.336048973021097,0.134197283023968,22,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,20,6,1,1,20,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.336048973021097,0.134197283023968,20,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,20,6,1,1,20,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.336048973021097,0.134197283023968,16,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,20,6,1,1,20,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.336048973021097,0.134197283023968,8,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,20,6,1,1,20,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.336048973021097,0.134197283023968,0,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,60,6,1,1,20,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.336048973021097,0.134197283023968,22,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,60,6,1,1,20,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.336048973021097,0.134197283023968,20,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,60,6,1,1,20,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.336048973021097,0.134197283023968,16,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,60,6,1,1,20,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.336048973021097,0.134197283023968,8,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,60,6,1,1,20,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.336048973021097,0.134197283023968,0,-3,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,20,6,1,1,40,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.383794473842718,0.1908113464294,22,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,20,6,1,1,40,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.383794473842718,0.1908113464294,20,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,20,6,1,1,40,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.383794473842718,0.1908113464294,16,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,20,6,1,1,40,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.383794473842718,0.1908113464294,8,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,20,6,1,1,40,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.383794473842718,0.1908113464294,0,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,60,6,1,1,40,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.383794473842718,0.1908113464294,22,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,60,6,1,1,40,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.383794473842718,0.1908113464294,20,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,60,6,1,1,40,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.383794473842718,0.1908113464294,16,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,60,6,1,1,40,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.383794473842718,0.1908113464294,8,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
24,60,6,1,1,40,1,1,98,"list(R_CV=0.23,S_CV=0.0435)",0.383794473842718,0.1908113464294,0,17,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
2,20,6,1,1,0,0,1,99,"list(R_CV=0.23,S_CV=0.0435)",0.0112603838322684,0.734598340666853,22,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
4,20,6,1,1,0,0,1,99,"list(R_CV=0.23,S_CV=0.0435)",0.0112603838322684,0.734598340666853,20,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
8,20,6,1,1,0,0,1,99,"list(R_CV=0.23,S_CV=0.0435)",0.0112603838322684,0.734598340666853,16,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
16,20,6,1,1,0,0,1,99,"list(R_CV=0.23,S_CV=0.0435)",0.0112603838322684,0.734598340666853,8,0,20,10,5000,0.6,0.2,0.2,"cmult6ay1aSf1repBatch10",2
